addressid,ownerid,province,district,neighborhood,addressaddedtime
14187a1c-24bd-429f-af4d-e1821516111e,7c7ef6ee-c216-47cf-b59f-ca01fcb962c6,Antalya,Kepez,Kepez,2025-07-31 10:30:41.282
37e5c4be-6998-47fc-a25d-5fc5533828a1,b9c2be31-98ea-496f-ab57-671f7a85ae5c,İstanbul,Kartal,Soğanlık Yeni,2025-07-14 14:43:56.122
85da6d05-7d53-490d-8953-2b507caf5071,4a948873-4b08-4129-b817-fee7648e4f89,İstanbul,Maltepe,Küçükyalı,2025-06-24 19:41:56.338
5093abd2-5b53-4486-ad28-a360f0cd0c81,ca38ae42-0b8e-4a1f-a576-5c0972a988bd,İstanbul,Maltepe,Zümrütevler,2025-07-20 22:16:50.599
d1fbdcdc-69ec-4d26-906f-3e3116d5100f,794ec251-7d45-4c90-8fb6-1b8fc8cb3908,İstanbul,Beşiktaş,Mecidiye,2025-06-20 13:46:18.793
f70842ad-9107-4bb9-ba06-c49fa6f3af28,43530b03-cb3d-4fce-bd91-019dd20a413c,İstanbul,Bakırköy,Şenlikköy,2025-05-30 16:39:04.660
8d395cc8-7196-48b5-97ce-f9e956a072f6,a0431ff1-298b-43cc-a0e2-f7ea11f1e0a8,İstanbul,Kadıköy,Suadiye,2025-07-31 09:44:58.094
ab2b42b7-6495-4cc8-9c89-c67a0b359705,4ff7f6d5-fd6f-42c2-b6ec-d76b88acb50d,İstanbul,Kağıthane,Ortabayır,2025-05-29 15:27:00.663
a235bc80-b981-41f7-9800-972727d701ba,b7985d28-5ae4-41be-8637-20b3ff5c19a8,İstanbul,Güngören,Merkez,2025-06-27 06:37:36.380
eec973de-6a32-448e-aad7-395f7a387e2c,e255e76f-2512-4d3f-b7cd-25c5b11aedf7,İstanbul,Kadıköy,Acıbadem,2025-05-21 14:50:53.541
501b1843-8693-48f9-a4a1-840984673dee,ed9c49f8-390d-43cf-9f8f-8f774386d53a,Antalya,Muratpaşa,Muratpaşa,2025-07-04 13:06:45.528
538369e7-6cc8-42f1-8a43-ed6ed7875ec5,3a34ff7a-4863-458e-af6d-bfe0737a2173,İstanbul,Kadıköy,Sahrayı Cedit,2025-06-05 14:48:18.344
ef8ed069-7d72-4019-adb3-97c929c9ece3,7ad26b72-2fa8-4cf5-929e-ad3dfa1912b4,İstanbul,Kadıköy,Koşuyolu,2025-06-12 18:16:20.514
b5ced7ea-4038-456b-835d-e9fd210baddd,eaf5fff5-f3ab-423d-a1b1-97fbe914cfcd,İstanbul,Sarıyer,Emirgan,2025-05-09 14:10:22.744
f7842fda-d99b-4d0d-9af2-17b09b9597c5,19828207-595a-411b-a656-8f646127f4c0,İstanbul,Şişli,Bozkurt,2025-05-24 07:50:32.225
73a97968-a2b6-4ad3-8b66-9056d1369515,3f0d8cf8-162b-48d0-acca-654028c97532,Ankara,Keçiören,Kamil Ocak,2025-06-12 03:19:16.635
6498fffb-eb1f-4aa0-a65d-de594904892f,e214d69f-1ee8-4451-8022-e710ab97ae77,İstanbul,Ümraniye,Armağan Evler,2025-06-24 21:39:13.716
8e4a4ba1-24ca-4ec1-93eb-caf12510fb01,e6935d10-e321-459f-a5a8-05b49f643d67,İstanbul,Bakırköy,Osmaniye,2025-05-23 11:28:50.790
d35b6a3f-949c-48c7-8536-755e3023d09a,58bff939-556b-4d0e-bf18-0e747e2b179a,Ankara,Çankaya,Yaşamkent,2025-05-23 21:14:25.184
edf8cf1d-bba1-4821-afa8-3d31e96a887d,e0513e65-8573-46b8-bf77-4bdd21ba621b,İstanbul,Fatih,Mevlanakapı,2025-05-21 19:45:21.333
64e67b3b-3535-4912-b04c-c43cfe547473,b79199d4-adf4-4d28-be0e-694909593ce9,İstanbul,Kağıthane,Gürsel,2025-07-04 11:54:57.600
704ee02a-078f-4fe3-a7d0-69ffab9a1360,9f860795-df68-4abe-af61-2e3238629544,İstanbul,Eyüp,Göktürk Merkez,2025-06-12 12:28:26.781
430de38c-8615-4109-8143-d0e18790388d,10577ce2-59cd-49ad-943f-62c9c00cfbf8,İstanbul,Maltepe,Feyzullah,2025-05-14 15:54:53.848
38cb1982-afdb-40e6-83ed-fc838bb1c44c,7eb58da8-c175-4436-91c1-d97933a12a67,Aydın,Didim,Altınkum,2025-07-07 22:30:17.277
54ee7a8d-c36d-44f5-b2dd-797869a096d5,59710daa-f696-49c2-bc57-bc4b18a43d69,İstanbul,Maltepe,Zümrütevler,2025-07-17 18:51:25.061
375941fe-6246-42c4-bec7-0d3eed1170e5,d068f02e-2103-41b3-ae3b-b398051e0ea2,İstanbul,Beşiktaş,Nisbetiye,2025-06-24 19:23:40.719
5ff8fa29-1122-4676-8411-b554e296cde0,8dca0ade-2e35-4eac-aa98-995748a09a50,İzmir,Karabağlar,Esenyalı,2025-07-04 22:54:04.361
c3c82510-81ef-48cb-8d9f-b6c973669879,0094bc9f-b01f-4374-a140-e47ff1b22eae,İstanbul,Maltepe,Zümrütevler,2025-05-25 17:11:07.296
64f3afed-5931-4fe9-ab6b-3c24de527347,38812455-0354-4762-a233-944e55f0f59e,İzmir,Çiğli,Ataşehir,2025-06-25 19:40:05.026
aee45f55-ab15-4100-99c5-4537fe791ccf,fecf3a95-2279-4f9b-b0c4-58e8b72d21a2,İstanbul,Zeytinburnu,Seyitnizam,2025-05-17 02:31:30.249
bf1b8039-33d6-4fe0-8476-83db2eb780ce,140f9000-7d17-47fc-b39e-3786b3941eab,İstanbul,Şişli,Duatepe,2025-05-08 23:47:44.526
ea94040a-d99f-4312-b98c-163d17fa526e,2c970915-07c9-40e4-92f0-996c9d88c918,İstanbul,Şişli,Feriköy,2025-06-09 01:10:03.071
5f0af934-fbcd-42a8-8614-fe7bb0b7af26,c22581c4-66de-462d-b47a-4cd90ff459fb,İstanbul,Sultangazi,Zübeyde Hanım,2025-07-04 02:34:31.213
6960880c-d5f2-4e3a-9985-2e08aebc23c2,26abb2d0-aa63-4983-b6a7-b52e1978acf5,İstanbul,Beşiktaş,Etiler,2025-07-14 08:53:22.194
28b6b5c7-025f-4be7-9175-94d294909b13,b7621eb1-181f-4ab9-9952-e6a86c4b7125,İstanbul,Bakırköy,Ataköy 7-8-9-10.,2025-05-23 23:31:26.254
7ac18777-39f3-4571-a67a-0ea623cb50de,34fe690b-5b3a-4718-b245-d76a84841667,İzmir,Çeşme,Çiftlik,2025-06-08 10:54:14.847
5a5d5e12-c250-4eeb-b388-91326ee8d2a8,3171b1d2-1661-4571-8401-500536aa6bda,İstanbul,Kadıköy,Kozyatağı,2025-07-01 10:39:20.606
7571d895-d05e-48f2-a587-c96cc4bff60e,3d7b7aa5-ae34-4bd7-914c-0af93933dee3,İstanbul,Ataşehir,Aşık Veysel,2025-07-03 18:22:29.331
c6f32939-4904-4d16-96ee-9c3829c7dd55,61a5e97b-0dde-4fd1-8de8-df84f0415414,İstanbul,Avcılar,Üniversite,2025-05-15 22:13:13.832
c9ce9aa6-a7b3-4276-b65d-64c5b24a8872,7df7d7a8-ba49-413e-8f96-b40d5456774a,İstanbul,Bahçelievler,Bahçelievler,2025-06-14 11:28:57.024
d3e18399-4592-4468-a6e8-df265942804a,8dcb015d-d9e6-4f5d-9f24-7a5c1f88a021,İstanbul,Kadıköy,Bostancı,2025-05-29 20:31:42.270
c4bec3aa-e039-46a6-b15f-fd748d30f5e2,33e61513-ad19-4778-899f-e1db4d2d4cd1,İstanbul,Küçükçekmece,İstasyon,2025-05-31 15:57:25.721
a2733d7b-2057-4a80-bb08-892be8b795fb,bcf8aecf-9495-4170-a142-bbe8d6f778a6,İstanbul,Maltepe,Fındıklı,2025-07-09 00:19:47.212
661a4bc6-a4a8-47bc-878a-b86a8dc79be6,17284202-30f4-4c29-b8e9-b4428c6bc650,İstanbul,Beşiktaş,Kuruçesme,2025-07-04 12:53:34.888
55d83765-02af-4ddc-a813-2431cce5a7ce,8e0348b7-99dd-4334-ad7e-74a8256624af,İstanbul,Üsküdar,Cumhuriyet,2025-06-25 16:41:39.674
ae669e8e-eb7b-4c95-bee2-491d2a594ac5,d88f6bf7-e2ef-44c4-8905-5a952e521054,İstanbul,Avcılar,Mustafa Kemal Paşa,2025-05-15 00:15:36.585
d7068df8-cc5f-4e0c-9ee0-b8018f28a55d,477d2b1a-7d70-43b2-96a4-d1e4430bcc06,İstanbul,Kadıköy,Caddebostan,2025-08-02 17:04:20.505
221c8dd9-0108-4bce-bbf9-02f5d03c71c3,5b8b81c2-cb30-4763-b677-a1375568762d,İstanbul,Ataşehir,İçerenköy,2025-05-14 09:54:28.050
d56c6575-7bcd-4838-aa3d-bb5fe3fe99f1,d6d7ca57-cd26-4692-b3e8-edef3e559681,İstanbul,Kadıköy,Caferağa,2025-06-29 20:01:12.700
b8b8dd2c-878a-43a5-ae02-bcda9e896854,d37f13e2-6a0a-4076-b332-32cf3b3494c2,İstanbul,Beykoz,Kavacık,2025-06-11 15:19:35.848
93189286-5165-4998-957b-bc8a670a45aa,5e4ef352-d618-4432-942c-7b4b413be44b,İstanbul,Bahçelievler,Bahçelievler,2025-07-24 13:54:11.375
762dc0f7-f6af-44cf-ad1b-7b2e8976919a,dda7f3be-0482-4f85-aab9-641f0e12b165,Ankara,Keçiören,Ayvalı,2025-07-08 13:20:32.715
b2d2ff94-5f88-433c-9d88-9f53ef9b8437,f2d47ed6-f000-4c65-99d6-47e833675e6c,İstanbul,Kadıköy,Koşuyolu,2025-06-20 17:15:46.176
b9b5429d-2d58-4e93-9738-e6e0525b2423,eb71c8c7-5293-408d-abc8-910a92480809,Ankara,Çankaya,Barbaros,2025-07-11 22:06:41.883
d93fd8ac-a349-4acc-ace6-e5a617108b6f,8abb5136-cf09-4957-9b1f-73a45befe09f,İstanbul,Kartal,Karlıktepe,2025-06-26 18:09:18.113
1dee1be0-4674-4913-b2a8-52051cfa1b3d,b1f4e409-b017-47f2-ae21-bb90248699ac,Ankara,Altındağ,Aydınlıkevler,2025-05-31 17:52:38.553
8eaaf740-73f7-463f-becd-94f813bc9935,4d86c58e-4efa-4004-b63f-dcdce9d185f9,İstanbul,Adalar,Burgazadası,2025-06-25 04:54:37.002
e7e492d5-7636-49ea-97a8-15cc2113bc58,ab862e06-fa93-4895-a9cd-1665e4c59085,İstanbul,Beylikdüzü,Cumhuriyet,2025-05-25 11:00:37.180
de72baab-c790-4215-9c75-c5ad847c7135,94bfa24d-74ad-4cfb-8bd9-85343e3586e9,İstanbul,Güngören,Haznedar,2025-07-22 06:15:24.461
0b84e3dd-862c-4c44-8576-6a21601253da,f2393666-f504-441d-8f3e-3317d724b9a9,İstanbul,Kadıköy,Göztepe,2025-07-05 12:24:37.320
49741f4f-dde3-411b-92f5-2f03e452fbfc,01c41046-bb69-4dd4-ad2c-229ed1991d70,İstanbul,Eyüp,Göktürk Merkez,2025-06-30 18:10:30.035
2e0609a1-4a44-4f57-939e-94c0eca34325,7b5f47ec-1077-436a-964f-c0861086477b,İstanbul,Maltepe,Cevizli,2025-05-19 19:23:45.932
37b1b5d1-2a5e-43f5-aeff-7765ae5bef74,f973f725-1dca-451a-b407-6840ee58995e,İstanbul,Zeytinburnu,Sümer,2025-07-10 14:00:14.658
1f6e29c8-4bc9-44ce-9ece-db1ba24e9538,d557dc86-1242-4a1d-ae30-65c7f8005909,İstanbul,Ataşehir,Ataşehir Atatürk,2025-06-04 22:08:20.302
386429e7-3c48-47ad-b2c6-459c0735056f,b6b06ee3-b9d2-4ba2-8992-38791c17f28b,İstanbul,Kartal,KordonboyuOrhantepe,2025-06-11 10:23:04.614
3ddbd669-d2a2-4216-b81d-3400975a9560,f93a275c-466b-4f4e-aa8b-25a819c538d4,İstanbul,Küçükçekmece,Yeni Mahalle,2025-06-05 10:58:35.411
a17d1972-2f18-4161-b510-c0080c3c01d0,3418a122-6ac8-450e-9ef9-a3ce36af2e80,İstanbul,Maltepe,Feyzullah,2025-07-02 18:39:59.783
d3a6e5cc-df09-4e72-bc8a-9460fa36b377,b3f4f790-9032-45ed-b2ae-ec93f776fc15,Ankara,Çankaya,Ümit,2025-07-22 16:36:24.174
26349817-ac3c-4b5c-8d28-a17dc644788d,aafec3e4-be2e-478c-9735-771b5f974f2d,İstanbul,Kadıköy,Caferağa,2025-05-12 15:10:51.285
3df6de2f-c5d7-47c7-ab97-b8ed2638b1a3,f1a35dc3-2daa-4bd0-b07b-51621e58e3bc,İstanbul,Şişli,Feriköy,2025-06-27 20:26:14.938
175302ef-e206-4165-9e4e-57689a8fbb38,cfe951c2-1156-4ddb-b057-ed52512dad38,İstanbul,Sarıyer,Bahçeköy Merkez,2025-05-06 15:44:00.391
95e69a12-b047-4a32-8a21-29b0058b3438,8a80c2be-dea4-4d2e-bd80-e6479e9a0e01,Ankara,Çankaya,İşçi Blokları,2025-06-02 23:15:05.792
fa8dde26-293a-4ec0-b667-9948ae686b0f,0b94f119-50a0-45df-9a97-4bb6838d393b,İstanbul,Kadıköy,Göztepe,2025-05-06 21:47:21.102
a8cfbcf9-b208-4375-a0e7-8d75239a876e,60796c77-1564-43ee-8bdb-2333b08c2b36,İstanbul,Zeytinburnu,Yeşiltepe,2025-05-13 19:45:40.136
ab7db0c3-6e64-446b-96c8-9a77add2d5be,333c4ce7-8333-48d6-91f8-bb16d7ff33e5,Bursa,Osmangazi,Osmangazi,2025-07-02 21:32:30.340
d3c5bb76-38c7-48cd-9187-c878803601bd,59c6d0ae-cf7d-4e43-a9b8-87207fd6ceda,İstanbul,Avcılar,Cihangir,2025-07-11 19:08:55.127
376a2a74-6077-4525-872f-9bbbd7f9549c,644b848b-d927-4362-9b72-1c081d8991a1,Adana,Seyhan,Akkapı,2025-07-08 11:17:36.824
472f0b44-0c57-4f42-973d-005c0bb731a1,8fd2bc33-fc87-4ab3-9a0f-be8e1e2140d5,İstanbul,Beşiktaş,Etiler,2025-07-21 18:09:24.254
74b6e21d-9219-4678-b7a8-9762373dd519,98252abd-83b7-4107-9c02-003f3e4b3286,İstanbul,Maltepe,Altayçeşme,2025-06-17 18:32:04.366
cf8cb16a-9c90-489e-a19d-40aa9afce3e6,fce87ad2-2782-41de-ae2f-44b2d7fbb0ac,İzmir,Buca,Çamlıkule,2025-05-14 00:25:20.265
aaa5d6b2-e0c7-4a76-96b0-a52a976dfef1,2463ed25-9291-4316-82eb-23407bfc7dd8,İstanbul,Kadıköy,Feneryolu,2025-06-11 17:04:26.350
45b4354c-12e0-4e85-924d-56b8dcf7cadd,46b694f7-540d-4364-bae1-fba16218255e,İstanbul,Kadıköy,Erenköy,2025-05-28 14:36:41.724
ce3eb8c5-c3ca-4d13-bef4-de67e292fb18,c817aa6b-5718-4b38-bff2-2f573f6a2542,İstanbul,Kadıköy,Caddebostan,2025-05-08 11:39:53.889
00b9ec3c-da94-4cd1-8103-9335808d9879,21003257-63f6-4875-a1da-deb098fc72b5,İstanbul,Beşiktaş,Ulus,2025-07-20 23:30:04.547
80ae13e7-7a77-4187-8d7b-e4cfc231dbb2,1c226fc6-e8ac-4c74-9c67-2ff89cb5ad11,İstanbul,Kadıköy,Hasanpaşa,2025-07-09 16:11:13.313
4776950d-4832-40cf-8a33-2c330803b296,83207c05-c3df-4553-bdf8-725349811300,İstanbul,Eyüp,Esentepe,2025-05-20 12:03:35.500
39965973-d5f6-4de2-8ab4-5d2d984a2a9f,1c7536d3-5108-451c-bda1-231d7c9c3868,İstanbul,Kadıköy,Kozyatağı,2025-07-30 17:42:28.139
fe45a104-a41d-4a4b-93f8-02f591be9c3a,2ae4c873-79d9-4358-b3c7-19084323db30,İstanbul,Maltepe,Küçükyalı,2025-07-21 16:52:26.171
bcf12479-1c9a-40aa-b23c-2d8cc9f59ddf,9d275caa-1104-4dee-8a99-e74b427b7183,İstanbul,Maltepe,Altıntepe,2025-07-08 20:55:18.518
b2b06c5b-169d-4074-946c-53eaaff13b3c,43ccb2be-aafc-4118-9d0c-4345db4f1a4a,İstanbul,Kadıköy,Rasimpaşa,2025-06-03 19:52:55.593
fa3b7533-7179-41e6-bbbc-5b8186c5253a,bccbfc1e-e2c7-4be9-b6c1-bcd58bdf8508,İzmir,Çeşme,Boyalık,2025-07-28 16:36:18.848
e091b07a-5f78-45dd-9bab-a5884ee2039f,301c5342-1d42-40c6-82bd-bea3550bfb7b,İstanbul,Şişli,Cumhuriyet,2025-06-20 06:53:56.946
087ccb93-671a-4f69-9646-678e18de5982,16e7ab66-db7e-4870-bde4-51c9a2e0c1c1,İstanbul,Ataşehir,Mustafa Kemal,2025-06-18 18:15:26.598
19d1c9dd-17b4-4dcc-9950-2ade7b2251d6,18e69a7d-2e1f-4a18-bff5-dc5a5eb2f0b6,İstanbul,Sarıyer,Huzur,2025-07-30 23:29:59.759
0b82be36-7e68-48c4-9905-569e28c3f57a,ba57a5dc-066c-4bcd-90c7-2b6675ac3ec1,İstanbul,Ümraniye,İnkılap,2025-08-03 08:20:42.384
7da78c8b-7d55-4a5f-a526-e54c71f96b6c,f18f3be6-b13f-4b45-8c36-f25049b0e9fa,İstanbul,Tuzla,Anadolu,2025-07-17 10:03:23.860
1855089c-f059-4291-b5a8-601d4aafe47e,a9df7329-6f7d-4ada-bcc8-789ad2b79460,İstanbul,Pendik,Çamlık,2025-07-01 17:55:02.208
13e9a02f-3a54-4041-ad67-d6a1c30f7679,86ff3914-5579-4826-a409-d857a825e8f9,Bursa,Mudanya,Mudanya,2025-07-10 23:08:22.784
fe7e39d3-dcec-4aa8-a0c4-611e041a5b69,2ee33f3e-a35b-4e0e-b391-fdc88a3071af,İstanbul,Sarıyer,Zekeriyaköy,2025-06-05 07:36:56.182
5d6d1ea7-6f39-43b6-b15c-5a852faf255d,ece98ebd-0841-4179-b7b5-51dccb13a0e8,İzmir,Bayraklı,Çiçek,2025-05-22 23:38:12.243
a963d575-a266-4947-9cfa-4cb4f38d5a3c,05728962-3dd4-4eae-95f2-1aaa49364392,İstanbul,Eyüp,Göktürk Merkez,2025-05-15 14:57:20.882
8fbe2826-4bee-4719-8d6d-06334d53dd5c,4c487330-f67f-4c08-b83d-c156c381a20c,İstanbul,Beşiktaş,Akat,2025-06-23 21:06:18.794
034952e5-0113-452e-b1ab-eb526a988167,db275058-e543-4b83-99eb-3ad75e7737b7,İstanbul,Ataşehir,Barbaros,2025-08-02 12:48:20.091
5dabf67f-c71d-4b1f-bb31-f54ee968e238,ab8f3ee5-e547-41df-bd69-cd88bbfcf8ae,İstanbul,Güngören,Güven,2025-06-30 21:14:45.306
e708b10e-dc54-44f2-98b8-fa87b10cbe67,6c12f383-2b44-4fbd-88fa-ff097ef3fa8c,İstanbul,Bağcılar,Yavuzselim,2025-05-16 18:15:58.138
e7910203-af4e-4a11-83b4-fdea5bcad9ef,599a6b8c-7cd0-4cd5-806d-b1c9e8216b9b,İstanbul,Üsküdar,Acıbadem,2025-08-03 11:46:41.783
ab6263e9-9990-4701-a2eb-48c91a6ccac1,5ebbc5bf-7dc9-4088-a114-60477f3870a4,İstanbul,Ataşehir,Barbaros,2025-07-01 16:10:54.016
119fdef9-936d-43f9-b69a-e107987a7244,a1f89c1d-27af-48f2-811a-ec827eff1727,İstanbul,Maltepe,Altayçeşme,2025-06-29 16:49:44.544
ee38bbb8-8a96-4b38-9b30-9490f84bd199,5118c2e8-45c7-4845-b035-ad0cf262bddb,İstanbul,Kartal,Yunus,2025-05-24 22:35:13.823
c6b83160-818d-4f7d-b0cb-fc43e3f67df1,43499f8b-a0b8-4dd2-9173-7ec289e49b2d,İstanbul,Kadıköy,Caddebostan,2025-07-17 15:39:33.886
9dd7c452-66a8-4d52-a936-450014fbf796,81ab3bcf-9c4c-4f00-8be3-65c5e6f2332f,İstanbul,Gaziosmanpaşa,Karayolları,2025-06-18 21:24:09.651
b03c33b4-0934-4093-9fa8-82e11a42e948,885d9e51-77c1-433b-9805-1cd6d2a34f87,İstanbul,Kadıköy,Erenköy,2025-05-27 10:08:53.659
187cdc3f-45d0-4adf-9e4f-c0ca1fa2f026,27677a8f-d663-4635-9479-9a1ef5821ec0,İstanbul,Sultangazi,50.Yıl,2025-05-22 11:35:37.336
4adff8b3-271c-4202-878f-27ec14b9eb9d,65ced496-b88e-4f06-b42c-cb1d1808b662,Ankara,Çankaya,Aziziye,2025-06-21 17:24:29.715
52f15f57-3158-4497-8bfb-124886faf4b9,625e6dcc-7ef9-4f05-85b2-7f3916edf16f,İstanbul,Şile,Çayırbaşı,2025-06-26 19:29:03.201
d14d0542-fc26-476e-9230-8625f1534587,35e81906-33e4-47b9-91f6-20670127dae5,İstanbul,Kadıköy,Feneryolu,2025-07-15 11:25:38.326
ac22615e-da6d-4364-b2f4-2525311bc041,a77b89e6-3172-403e-81b9-f9f1870976b4,İstanbul,Kadıköy,Caddebostan,2025-06-25 16:23:59.707
dc178f1d-fcd0-4ac1-9124-841a4de57aaf,0c646ae5-b03b-42da-92d4-5bbf3f7e2e4b,İstanbul,Sarıyer,Demirci,2025-06-20 14:05:54.038
e2c931a2-725c-4e4a-968d-fc8b7d61303b,99d70913-ed9f-4260-815e-6f536c7b2547,İstanbul,Küçükçekmece,Atakent,2025-06-05 19:13:47.465
694f82f4-5680-43f5-a7e9-95a7e454dbe3,51a095f1-e6dd-43fb-abe2-5129331f3a50,İstanbul,Üsküdar,Cumhuriyet,2025-06-11 17:16:42.966
ba9921a0-7d5c-4903-9077-6fe86b399501,3d5c624a-ecc9-44bf-a02f-2298b86dd7f0,İstanbul,Bahçelievler,Siyavuşpaşa,2025-07-22 15:38:17.702
5e5383a2-c7b3-4963-aff4-faace31365d8,2504f83c-42f2-4d15-a5d3-3820a50f2aa1,İstanbul,Beyoğlu,Gümüşsuyu,2025-07-11 20:13:00.388
fea334c7-390a-4421-b8d5-51c442eaf55d,8e53e0aa-fa90-46d2-b51f-f13726ae7fd7,İstanbul,Şişli,Teşvikiye,2025-05-25 13:20:53.723
efeb75f3-2579-456c-a7a9-e637619dbe15,e30b4a0a-d774-48b6-ae0f-866804c112b9,İstanbul,Esenyurt,Yeşilkent,2025-05-14 15:42:12.929
b206491c-0a3d-483c-9570-0150cee2cb32,2b554ed9-2fda-40c8-9de0-f5db521c1a29,Ankara,Etimesgut,Eryaman,2025-07-13 20:22:56.682
7ef2e465-d4b2-4278-bad0-f43ad01c476a,042b3900-993d-40ee-84ff-e1a4f9d9d6b4,İstanbul,Kağıthane,Çeliktepe,2025-06-11 11:36:43.260
8c8efebe-69cc-415d-8711-7a65f739c2f6,16cafc36-3d6f-43c9-88de-c25829787010,İstanbul,Maltepe,Küçükyalı,2025-06-08 21:53:22.387
020cb2c9-0d93-4946-99b0-5fb4fa31036e,06da4384-0a90-4856-9fe3-3fcb173040b2,İzmir,Karşıyaka,Bostanlı,2025-06-07 22:43:05.954
aff9f058-acec-4262-b173-15201494c628,1805636b-bf4c-489c-9da1-e0bd75c0941f,İstanbul,Büyükçekmece,Atatürk,2025-07-15 04:17:46.133
36e5c77b-5e0a-4d78-b231-ef93602c92e7,7349a351-6233-417f-bc61-2180f6d71d1f,İstanbul,Ataşehir,Örnek,2025-06-24 10:56:06.781
0a54aa8e-a5f7-4e46-bf3e-d9c6fcec1cc8,95f243f3-9bf0-489e-a8ef-d6363bc555a0,Antalya,Kaş,Andifli,2025-07-17 17:01:33.614
3deaf63f-0208-4e3d-a7a8-13690f7366f6,ce24745c-6709-4cac-8df0-930176c48cf4,İzmir,Buca,Buca Koop,2025-06-28 12:32:48.764
e40af988-4d76-4f9e-9e72-fe8853de4411,d3279e46-cb79-4125-87fa-fce49a1b3162,İstanbul,Sarıyer,Tarabya,2025-05-25 13:36:32.828
474a1d52-91b6-4948-8a18-d41c3c6630cd,e920b403-b1cd-4e13-8ba7-5957e998d061,İstanbul,Pendik,Yenişehir,2025-06-07 07:32:32.078
f8ed8932-08b5-485e-bf8e-f4e6eb34ed29,1228eb1f-79cb-43fd-9591-ed1e69cc542d,İzmir,Çiğli,Güzeltepe,2025-07-17 13:10:36.343
53236922-83b8-4066-80bf-6a13136962d7,27487d45-fc8f-4479-a281-d21f2b150965,İstanbul,Maltepe,Altıntepe,2025-06-05 10:02:39.598
2f8a3a9b-d4f8-4612-a823-68d36e42687e,e042a843-1b75-4ff2-adb5-85698ca13cda,İstanbul,Beyoğlu,Keçeci Piri,2025-06-09 02:54:07.092
a8c5aa84-0271-43bd-9931-8214ada9b07f,dce9127e-bec1-4170-a912-4e6d6691e691,İstanbul,Sarıyer,Bahçeköy Yeni,2025-07-24 18:37:09.450
6b9cfb37-4ad3-41fb-bc69-72d122e9762f,b97b93fc-4373-4104-b6f5-893fb0ed6185,İstanbul,Şişli,İnönü,2025-05-30 11:48:43.172
50dd1475-a59f-4af8-82bf-a19895ffe20d,a227e968-206b-4e3e-a1ea-7d6504455cb1,İstanbul,Arnavutköy,İslambey,2025-05-23 15:51:22.691
131e9625-a326-4658-bc82-1a73a1db1180,ccae4e02-acc2-4b16-973b-cf2f79889fe8,İstanbul,Esenyurt,Pınar,2025-06-05 03:11:23.663
7f5fb474-6043-4cba-8f17-fcffc97f2600,272198c6-bb0b-4328-9159-0d74e8f4792d,Ankara,Polatlı,Şentepe,2025-05-23 16:17:04.240
9232fb7b-240f-42b6-bcf6-563417c5c556,2c41c668-95f3-45b5-8a7a-1d3875e20f45,İzmir,Bayraklı,Çiçek,2025-05-14 18:02:31.532
04be2580-c34c-4fbc-91ee-333e27c29eef,f732cb30-2653-47f6-92f8-ce1f2357e8a4,Antalya,Konyaaltı,Yeni,2025-07-11 21:45:21.437
0219dd7f-7156-4691-9a1f-2bae905ccb4a,626ffa2d-3727-4ae2-a18b-51276adba03b,İstanbul,Kadıköy,Fenerbahçe,2025-07-27 20:36:48.007
07b25a49-ad80-415a-aa4b-850ef8f6e8da,a2676405-a456-4f4a-bfdf-fd8dd887e253,İstanbul,Bakırköy,Ataköy 2-5-6.,2025-06-02 18:44:07.991
c702a761-2b0f-40be-a671-f1fb5c9e97e7,a8af921f-b1f0-4cf4-984a-c187e28985d4,İstanbul,Şişli,Duatepe,2025-06-02 12:04:55.097
7a3b5f1f-5aef-43ee-80be-bfd8285862ba,ced6a88b-f035-43d2-b05b-fbd611b8afe1,İstanbul,Kağıthane,Merkez,2025-06-18 23:24:41.027
42dc1da6-dea1-498f-b5bf-ecd88e314805,4e616cc2-d20c-4c4c-b54e-6ac83ec2cd9b,İstanbul,Üsküdar,Beylerbeyi,2025-05-12 15:47:47.267
e241e18c-abdc-43ee-b6fa-8f39cc89b663,5a26a2d5-d114-43cc-bf00-84ce6bb858ba,İstanbul,Şişli,Teşvikiye,2025-05-14 21:37:09.067
cf071850-3e6b-4646-ac74-76728297a6cd,9806864e-1e0f-4032-a640-a1c36a8fdcde,İstanbul,Kadıköy,Suadiye,2025-05-20 10:31:28.018
af0a5f7c-5e3d-4df7-bc50-ba5bd308c4da,24c786e7-657c-4972-add7-3442872c7ac5,Ankara,Etimesgut,Yeşilova,2025-05-26 09:15:18.390
02ea4ffc-ac12-44bc-bca4-46bcac816849,f14f1d1b-81a0-41e8-85fe-f9aa928e6ac3,İstanbul,Beşiktaş,Vişnezade,2025-07-05 11:13:57.771
fe474296-1523-4fdb-b1fb-1c7a74269aff,b12b7258-bd93-4cc8-ac13-e5ea327915dc,İstanbul,Kadıköy,Caferağa,2025-05-14 09:43:21.339
45728773-eca2-45af-95e7-fb5cefe88cd3,148ba148-3a2a-4f93-8a7e-1ae55ed59e1a,İstanbul,Beşiktaş,Muradiye,2025-08-02 22:02:22.050
3cd64471-c797-4b58-afe6-775a7b5e3c6e,ef4375c5-d78b-4210-b438-cff9b4bf3943,İstanbul,Kadıköy,Fenerbahçe,2025-05-18 01:05:06.968
